msa,msaname,date,CHPI
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2013-12-27,135170.72
15804,"Camden, NJ",2013-12-27,183628.91
15980,"Cape Coral-Fort Myers, FL",2013-12-27,158486.23
16740,"Charlotte-Concord-Gastonia, NC-SC",2013-12-27,126607.13
16974,"Chicago-Naperville-Arlington Heights, IL",2013-12-27,198990.73
17140,"Cincinnati, OH-KY-IN",2013-12-27,113526.38
17460,"Cleveland-Elyria, OH",2013-12-27,110510.14
17820,"Colorado Springs, CO",2013-12-27,168384.95
17900,"Columbia, SC",2013-12-27,168384.95
18140,"Columbus, OH",2013-12-27,126032.14
19124,"Dallas-Plano-Irving, TX",2013-12-27,138578.52
19380,"Dayton, OH",2013-12-27,98705.695
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2013-12-27,147955.94
19740,"Denver-Aurora-Lakewood, CO",2013-12-27,253131.33
19804,"Detroit-Dearborn-Livonia, MI",2013-12-27,75618.453
21340,"El Paso, TX",2013-12-27,125308.86
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2013-12-27,209363.7
23104,"Fort Worth-Arlington, TX",2013-12-27,120213.24
23844,"Gary, IN",2013-12-27,153984.72
24340,"Grand Rapids-Wyoming, MI",2013-12-27,141063.31
24660,"Greensboro-High Point, NC",2013-12-27,120940.33
24860,"Greenville-Anderson-Mauldin, SC",2013-12-27,142628.02
25540,"Hartford-West Hartford-East Hartford, CT",2013-12-27,227446.44
26420,"Houston-The Woodlands-Sugar Land, TX",2013-12-27,135005.05
26900,"Indianapolis-Carmel-Anderson, IN",2013-12-27,115576.97
27260,"Jacksonville, FL",2013-12-27,96292.281
28140,"Kansas City, MO-KS",2013-12-27,122068.95
28940,"Knoxville, TN",2013-12-27,131480.95
29404,"Lake County-Kenosha County, IL-WI",2013-12-27,273724.5
29460,"Lakeland-Winter Haven, FL",2013-12-27,108498.54
29820,"Las Vegas-Henderson-Paradise, NV",2013-12-27,166078.36
30780,"Little Rock-North Little Rock-Conway, AR",2013-12-27,114355.91
31084,"Los Angeles-Long Beach-Glendale, CA",2013-12-27,456235.59
31140,"Louisville/Jefferson County, KY-IN",2013-12-27,135407.09
32820,"Memphis, TN-MS-AR",2013-12-27,108435.95
33124,"Miami-Miami Beach-Kendall, FL",2013-12-27,310502.56
33340,"Milwaukee-Waukesha-West Allis, WI",2013-12-27,170236.97
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2013-12-27,189630.55
33874,"Montgomery County-Bucks County-Chester County, PA",2013-12-27,223130.42
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2013-12-27,157981.02
35004,"Nassau County-Suffolk County, NY",2013-12-27,433415.5
35084,"Newark, NJ-PA",2013-12-27,243935.3
35300,"New Haven-Milford, CT",2013-12-27,235667.52
35380,"New Orleans-Metairie, LA",2013-12-27,146173.91
35614,"New York-Jersey City-White Plains, NY-NJ",2013-12-27,348344.5
35840,"North Port-Sarasota-Bradenton, FL",2013-12-27,195689.81
36084,"Oakland-Hayward-Berkeley, CA",2013-12-27,414079.81
36420,"Oklahoma City, OK",2013-12-27,118864.62
36540,"Omaha-Council Bluffs, NE-IA",2013-12-27,125797.38
36740,"Orlando-Kissimmee-Sanford, FL",2013-12-27,142914.22
37100,"Oxnard-Thousand Oaks-Ventura, CA",2013-12-27,452400.72
37340,"Palm Bay-Melbourne-Titusville, FL",2013-12-27,124167.57
37964,"Philadelphia, PA",2013-12-27,148118.3
38060,"Phoenix-Mesa-Scottsdale, AZ",2013-12-27,167655.72
38300,"Pittsburgh, PA",2013-12-27,160418.66
38900,"Portland-Vancouver-Hillsboro, OR-WA",2013-12-27,231172.13
39300,"Providence-Warwick, RI-MA",2013-12-27,260252.13
39580,"Raleigh, NC",2013-12-27,159533.78
40060,"Richmond, VA",2013-12-27,156605.31
40140,"Riverside-San Bernardino-Ontario, CA",2013-12-27,236312.31
40380,"Rochester, NY",2013-12-27,126708.6
40900,"Sacramento--Roseville--Arden-Arcade, CA",2013-12-27,252748.52
41180,"St. Louis, MO-IL",2013-12-27,119378.79
41620,"Salt Lake City, UT",2013-12-27,189149.2
41740,"San Diego-Carlsbad, CA",2013-12-27,443015.47
41884,"San Francisco-Redwood City-South San Francisco, CA",2013-12-27,797363.94
41940,"San Jose-Sunnyvale-Santa Clara, CA",2013-12-27,706183.5
42644,"Seattle-Bellevue-Everett, WA",2013-12-27,296356.25
43524,"Silver Spring-Frederick-Rockville, MD",2013-12-27,318797.94
45060,"Syracuse, NY",2013-12-27,136278.83
45104,"Tacoma-Lakewood, WA",2013-12-27,202037.28
45300,"Tampa-St. Petersburg-Clearwater, FL",2013-12-27,137060.98
45780,"Toledo, OH",2013-12-27,169899.94
46060,"Tucson, AZ",2013-12-27,156573.2
46140,"Tulsa, OK",2013-12-27,111745.54
46520,"Urban Honolulu, HI",2013-12-27,551540.44
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2013-12-27,260427.66
47664,"Warren-Troy-Farmington Hills, MI",2013-12-27,148873.11
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2013-12-27,306278.13
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2013-12-27,190195.27
48620,"Wichita, KS",2013-12-27,103923.24
48864,"Wilmington, DE-MD-NJ",2013-12-27,172504.39
49180,"Winston-Salem, NC",2013-12-27,135290.53
49340,"Worcester, MA-CT",2013-12-27,135290.53
49660,"Youngstown-Warren-Boardman, OH-PA",2013-12-27,96269.047
10420,"Akron, OH",2014-01-03,110730.52
10580,"Albany-Schenectady-Troy, NY",2014-01-03,110730.52
10740,"Albuquerque, NM",2014-01-03,168819.09
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014-01-03,162101.25
11244,"Anaheim-Santa Ana-Irvine, CA",2014-01-03,643254.19
12060,"Atlanta-Sandy Springs-Roswell, GA",2014-01-03,124605.29
12420,"Austin-Round Rock, TX",2014-01-03,215282
12580,"Baltimore-Columbia-Towson, MD",2014-01-03,260443.05
12940,"Baton Rouge, LA",2014-01-03,134107.56
13820,"Birmingham-Hoover, AL",2014-01-03,157888.38
14860,"Bridgeport-Stamford-Norwalk, CT",2014-01-03,413578.59
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2014-01-03,134547.34
15804,"Camden, NJ",2014-01-03,183471.89
15980,"Cape Coral-Fort Myers, FL",2014-01-03,158637.59
16740,"Charlotte-Concord-Gastonia, NC-SC",2014-01-03,126332.98
16974,"Chicago-Naperville-Arlington Heights, IL",2014-01-03,195396.48
17140,"Cincinnati, OH-KY-IN",2014-01-03,113197.08
17460,"Cleveland-Elyria, OH",2014-01-03,109148.21
17820,"Colorado Springs, CO",2014-01-03,167889.48
17900,"Columbia, SC",2014-01-03,167889.48
18140,"Columbus, OH",2014-01-03,125408.33
19124,"Dallas-Plano-Irving, TX",2014-01-03,138209.77
19380,"Dayton, OH",2014-01-03,98730.742
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2014-01-03,148087.36
19740,"Denver-Aurora-Lakewood, CO",2014-01-03,253266.08
19804,"Detroit-Dearborn-Livonia, MI",2014-01-03,75686.344
21340,"El Paso, TX",2014-01-03,122470.19
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2014-01-03,222131.67
23104,"Fort Worth-Arlington, TX",2014-01-03,120203.27
23844,"Gary, IN",2014-01-03,149636.77
24340,"Grand Rapids-Wyoming, MI",2014-01-03,141689.05
24660,"Greensboro-High Point, NC",2014-01-03,120919.56
24860,"Greenville-Anderson-Mauldin, SC",2014-01-03,143134.78
25540,"Hartford-West Hartford-East Hartford, CT",2014-01-03,227122.39
26420,"Houston-The Woodlands-Sugar Land, TX",2014-01-03,135074.97
26900,"Indianapolis-Carmel-Anderson, IN",2014-01-03,115628.67
27260,"Jacksonville, FL",2014-01-03,92051.305
28140,"Kansas City, MO-KS",2014-01-03,122179.59
28940,"Knoxville, TN",2014-01-03,131618.33
29404,"Lake County-Kenosha County, IL-WI",2014-01-03,273724.5
29460,"Lakeland-Winter Haven, FL",2014-01-03,108531.03
29820,"Las Vegas-Henderson-Paradise, NV",2014-01-03,166295.81
30780,"Little Rock-North Little Rock-Conway, AR",2014-01-03,114112.2
31084,"Los Angeles-Long Beach-Glendale, CA",2014-01-03,450871.69
31140,"Louisville/Jefferson County, KY-IN",2014-01-03,135622.53
32820,"Memphis, TN-MS-AR",2014-01-03,108431.09
33124,"Miami-Miami Beach-Kendall, FL",2014-01-03,312421.69
33340,"Milwaukee-Waukesha-West Allis, WI",2014-01-03,169808.09
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2014-01-03,190039.16
33874,"Montgomery County-Bucks County-Chester County, PA",2014-01-03,222729.45
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014-01-03,157525.91
35004,"Nassau County-Suffolk County, NY",2014-01-03,433390.69
35084,"Newark, NJ-PA",2014-01-03,243734.39
35300,"New Haven-Milford, CT",2014-01-03,234033.44
35380,"New Orleans-Metairie, LA",2014-01-03,145350.7
35614,"New York-Jersey City-White Plains, NY-NJ",2014-01-03,345985.88
35840,"North Port-Sarasota-Bradenton, FL",2014-01-03,196431.94
36084,"Oakland-Hayward-Berkeley, CA",2014-01-03,403515.22
36420,"Oklahoma City, OK",2014-01-03,119304.02
36540,"Omaha-Council Bluffs, NE-IA",2014-01-03,125935.91
36740,"Orlando-Kissimmee-Sanford, FL",2014-01-03,142697.81
37100,"Oxnard-Thousand Oaks-Ventura, CA",2014-01-03,457387
37340,"Palm Bay-Melbourne-Titusville, FL",2014-01-03,124394.54
37964,"Philadelphia, PA",2014-01-03,146780.88
38060,"Phoenix-Mesa-Scottsdale, AZ",2014-01-03,169277.27
38300,"Pittsburgh, PA",2014-01-03,159696.81
38900,"Portland-Vancouver-Hillsboro, OR-WA",2014-01-03,230964.09
39300,"Providence-Warwick, RI-MA",2014-01-03,260385.94
39580,"Raleigh, NC",2014-01-03,158643.8
40060,"Richmond, VA",2014-01-03,157248.83
40140,"Riverside-San Bernardino-Ontario, CA",2014-01-03,236734.34
40380,"Rochester, NY",2014-01-03,126669.7
40900,"Sacramento--Roseville--Arden-Arcade, CA",2014-01-03,253077.98
41180,"St. Louis, MO-IL",2014-01-03,119871.97
41620,"Salt Lake City, UT",2014-01-03,188991.97
41740,"San Diego-Carlsbad, CA",2014-01-03,442588.94
41884,"San Francisco-Redwood City-South San Francisco, CA",2014-01-03,794755.38
41940,"San Jose-Sunnyvale-Santa Clara, CA",2014-01-03,703464.56
42644,"Seattle-Bellevue-Everett, WA",2014-01-03,294976
43524,"Silver Spring-Frederick-Rockville, MD",2014-01-03,318712.22
45060,"Syracuse, NY",2014-01-03,136930.73
45104,"Tacoma-Lakewood, WA",2014-01-03,199424.84
45300,"Tampa-St. Petersburg-Clearwater, FL",2014-01-03,136919.23
45780,"Toledo, OH",2014-01-03,169899.94
46060,"Tucson, AZ",2014-01-03,156786.58
46140,"Tulsa, OK",2014-01-03,111488.89
46520,"Urban Honolulu, HI",2014-01-03,549813.19
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2014-01-03,267359.72
47664,"Warren-Troy-Farmington Hills, MI",2014-01-03,149811.81
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2014-01-03,304781.03
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2014-01-03,218340.88
48620,"Wichita, KS",2014-01-03,105366.38
48864,"Wilmington, DE-MD-NJ",2014-01-03,172551.28
49180,"Winston-Salem, NC",2014-01-03,134697.17
49340,"Worcester, MA-CT",2014-01-03,134697.17
49660,"Youngstown-Warren-Boardman, OH-PA",2014-01-03,96755.305
10420,"Akron, OH",2014-01-10,104937.48
10580,"Albany-Schenectady-Troy, NY",2014-01-10,104937.48
10740,"Albuquerque, NM",2014-01-10,169857.97
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014-01-10,161859.5
11244,"Anaheim-Santa Ana-Irvine, CA",2014-01-10,651945.5
12060,"Atlanta-Sandy Springs-Roswell, GA",2014-01-10,123510.21
12420,"Austin-Round Rock, TX",2014-01-10,215624.73
12580,"Baltimore-Columbia-Towson, MD",2014-01-10,260525.28
12940,"Baton Rouge, LA",2014-01-10,133848.31
13820,"Birmingham-Hoover, AL",2014-01-10,153552.42
14454,"Boston, MA",2014-01-10,153552.42
14860,"Bridgeport-Stamford-Norwalk, CT",2014-01-10,416270.16
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2014-01-10,135120.84
15764,"Cambridge-Newton-Framingham, MA",2014-01-10,135120.84
15804,"Camden, NJ",2014-01-10,182647.19
15980,"Cape Coral-Fort Myers, FL",2014-01-10,156791.52
16740,"Charlotte-Concord-Gastonia, NC-SC",2014-01-10,126950.14
16974,"Chicago-Naperville-Arlington Heights, IL",2014-01-10,159004.59
17140,"Cincinnati, OH-KY-IN",2014-01-10,111416.41
17460,"Cleveland-Elyria, OH",2014-01-10,108079.56
17820,"Colorado Springs, CO",2014-01-10,166746.98
17900,"Columbia, SC",2014-01-10,166746.98
18140,"Columbus, OH",2014-01-10,124865.21
19124,"Dallas-Plano-Irving, TX",2014-01-10,137230.89
19380,"Dayton, OH",2014-01-10,98693.273
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2014-01-10,147505.66
19740,"Denver-Aurora-Lakewood, CO",2014-01-10,251548.58
19804,"Detroit-Dearborn-Livonia, MI",2014-01-10,74617.828
21340,"El Paso, TX",2014-01-10,121225.55
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2014-01-10,254157.45
23104,"Fort Worth-Arlington, TX",2014-01-10,119255.66
23844,"Gary, IN",2014-01-10,145382.72
24340,"Grand Rapids-Wyoming, MI",2014-01-10,141469.64
24660,"Greensboro-High Point, NC",2014-01-10,120336.2
24860,"Greenville-Anderson-Mauldin, SC",2014-01-10,143174.5
25540,"Hartford-West Hartford-East Hartford, CT",2014-01-10,225680.09
26420,"Houston-The Woodlands-Sugar Land, TX",2014-01-10,136239.97
26900,"Indianapolis-Carmel-Anderson, IN",2014-01-10,115533.33
27260,"Jacksonville, FL",2014-01-10,131329.94
28140,"Kansas City, MO-KS",2014-01-10,120539.27
28940,"Knoxville, TN",2014-01-10,131576.78
29404,"Lake County-Kenosha County, IL-WI",2014-01-10,399102.91
29460,"Lakeland-Winter Haven, FL",2014-01-10,106553.62
29820,"Las Vegas-Henderson-Paradise, NV",2014-01-10,166518.94
30780,"Little Rock-North Little Rock-Conway, AR",2014-01-10,114271.09
31084,"Los Angeles-Long Beach-Glendale, CA",2014-01-10,456101.16
31140,"Louisville/Jefferson County, KY-IN",2014-01-10,134975.05
32820,"Memphis, TN-MS-AR",2014-01-10,107976.23
33124,"Miami-Miami Beach-Kendall, FL",2014-01-10,301812.53
33340,"Milwaukee-Waukesha-West Allis, WI",2014-01-10,170218.14
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2014-01-10,189826.33
33874,"Montgomery County-Bucks County-Chester County, PA",2014-01-10,222447.13
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014-01-10,157922.56
35004,"Nassau County-Suffolk County, NY",2014-01-10,431833.25
35084,"Newark, NJ-PA",2014-01-10,245010.34
35300,"New Haven-Milford, CT",2014-01-10,227061.97
35380,"New Orleans-Metairie, LA",2014-01-10,150479.22
35614,"New York-Jersey City-White Plains, NY-NJ",2014-01-10,347605.47
35840,"North Port-Sarasota-Bradenton, FL",2014-01-10,196239.45
36084,"Oakland-Hayward-Berkeley, CA",2014-01-10,408208.66
36420,"Oklahoma City, OK",2014-01-10,120340.91
36540,"Omaha-Council Bluffs, NE-IA",2014-01-10,127215.69
36740,"Orlando-Kissimmee-Sanford, FL",2014-01-10,142594.97
37100,"Oxnard-Thousand Oaks-Ventura, CA",2014-01-10,458450.38
37340,"Palm Bay-Melbourne-Titusville, FL",2014-01-10,124414.23
37964,"Philadelphia, PA",2014-01-10,146333.06
38060,"Phoenix-Mesa-Scottsdale, AZ",2014-01-10,167915.27
38300,"Pittsburgh, PA",2014-01-10,159602.72
38900,"Portland-Vancouver-Hillsboro, OR-WA",2014-01-10,230626.23
39300,"Providence-Warwick, RI-MA",2014-01-10,258846.42
39580,"Raleigh, NC",2014-01-10,157535.38
40060,"Richmond, VA",2014-01-10,156337.45
40140,"Riverside-San Bernardino-Ontario, CA",2014-01-10,236383.53
40380,"Rochester, NY",2014-01-10,125820.9
40900,"Sacramento--Roseville--Arden-Arcade, CA",2014-01-10,250330.23
41180,"St. Louis, MO-IL",2014-01-10,119901.13
41620,"Salt Lake City, UT",2014-01-10,187508.17
41740,"San Diego-Carlsbad, CA",2014-01-10,441943.22
41884,"San Francisco-Redwood City-South San Francisco, CA",2014-01-10,776657.44
41940,"San Jose-Sunnyvale-Santa Clara, CA",2014-01-10,643430.88
42644,"Seattle-Bellevue-Everett, WA",2014-01-10,291825.13
43524,"Silver Spring-Frederick-Rockville, MD",2014-01-10,324000.22
45060,"Syracuse, NY",2014-01-10,136524.16
45104,"Tacoma-Lakewood, WA",2014-01-10,196419.75
45300,"Tampa-St. Petersburg-Clearwater, FL",2014-01-10,136166.58
45780,"Toledo, OH",2014-01-10,136166.58
46060,"Tucson, AZ",2014-01-10,154738.73
46140,"Tulsa, OK",2014-01-10,113377.07
46520,"Urban Honolulu, HI",2014-01-10,554774.19
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2014-01-10,264987.56
47664,"Warren-Troy-Farmington Hills, MI",2014-01-10,147181.48
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2014-01-10,302976.16
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2014-01-10,195994.81
48620,"Wichita, KS",2014-01-10,106267.04
48864,"Wilmington, DE-MD-NJ",2014-01-10,172903.3
49180,"Winston-Salem, NC",2014-01-10,134181.63
49340,"Worcester, MA-CT",2014-01-10,134181.63
49660,"Youngstown-Warren-Boardman, OH-PA",2014-01-10,95000.688
10420,"Akron, OH",2014-01-17,104643.47
10580,"Albany-Schenectady-Troy, NY",2014-01-17,104643.47
10740,"Albuquerque, NM",2014-01-17,169949.03
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014-01-17,161332.59
11244,"Anaheim-Santa Ana-Irvine, CA",2014-01-17,652618.63
12060,"Atlanta-Sandy Springs-Roswell, GA",2014-01-17,123544.02
12420,"Austin-Round Rock, TX",2014-01-17,215601.7
12580,"Baltimore-Columbia-Towson, MD",2014-01-17,261429.48
12940,"Baton Rouge, LA",2014-01-17,133477.11
13820,"Birmingham-Hoover, AL",2014-01-17,151181.61
14454,"Boston, MA",2014-01-17,151181.61
14860,"Bridgeport-Stamford-Norwalk, CT",2014-01-17,413659.88
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2014-01-17,135399.86
15764,"Cambridge-Newton-Framingham, MA",2014-01-17,135399.86
15804,"Camden, NJ",2014-01-17,181211.3
15980,"Cape Coral-Fort Myers, FL",2014-01-17,157060.44
16740,"Charlotte-Concord-Gastonia, NC-SC",2014-01-17,126361.78
16974,"Chicago-Naperville-Arlington Heights, IL",2014-01-17,162850.75
17140,"Cincinnati, OH-KY-IN",2014-01-17,110589.42
17460,"Cleveland-Elyria, OH",2014-01-17,108035.04
17820,"Colorado Springs, CO",2014-01-17,167306.89
17900,"Columbia, SC",2014-01-17,167306.89
18140,"Columbus, OH",2014-01-17,124831.99
19124,"Dallas-Plano-Irving, TX",2014-01-17,136863.36
19380,"Dayton, OH",2014-01-17,99061.406
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2014-01-17,147916.58
19740,"Denver-Aurora-Lakewood, CO",2014-01-17,251606.89
19804,"Detroit-Dearborn-Livonia, MI",2014-01-17,74553.953
21340,"El Paso, TX",2014-01-17,121051.22
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2014-01-17,247397.05
23104,"Fort Worth-Arlington, TX",2014-01-17,119506.02
23844,"Gary, IN",2014-01-17,146586.84
24340,"Grand Rapids-Wyoming, MI",2014-01-17,141683.91
24660,"Greensboro-High Point, NC",2014-01-17,119949.5
24860,"Greenville-Anderson-Mauldin, SC",2014-01-17,143543.92
25540,"Hartford-West Hartford-East Hartford, CT",2014-01-17,223879.64
26420,"Houston-The Woodlands-Sugar Land, TX",2014-01-17,136178.14
26900,"Indianapolis-Carmel-Anderson, IN",2014-01-17,115813.2
27260,"Jacksonville, FL",2014-01-17,124034.54
28140,"Kansas City, MO-KS",2014-01-17,119954.42
28940,"Knoxville, TN",2014-01-17,131221.41
29404,"Lake County-Kenosha County, IL-WI",2014-01-17,419288.63
29460,"Lakeland-Winter Haven, FL",2014-01-17,107075.99
29820,"Las Vegas-Henderson-Paradise, NV",2014-01-17,167819.36
30780,"Little Rock-North Little Rock-Conway, AR",2014-01-17,113964.95
31084,"Los Angeles-Long Beach-Glendale, CA",2014-01-17,457407.06
31140,"Louisville/Jefferson County, KY-IN",2014-01-17,135194.31
32820,"Memphis, TN-MS-AR",2014-01-17,107817.25
33124,"Miami-Miami Beach-Kendall, FL",2014-01-17,299750.97
33340,"Milwaukee-Waukesha-West Allis, WI",2014-01-17,168366.33
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2014-01-17,190480.44
33874,"Montgomery County-Bucks County-Chester County, PA",2014-01-17,220295.44
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014-01-17,158226.17
35004,"Nassau County-Suffolk County, NY",2014-01-17,433605.69
35084,"Newark, NJ-PA",2014-01-17,247631.44
35300,"New Haven-Milford, CT",2014-01-17,224842.28
35380,"New Orleans-Metairie, LA",2014-01-17,149656.45
35614,"New York-Jersey City-White Plains, NY-NJ",2014-01-17,346694.03
35840,"North Port-Sarasota-Bradenton, FL",2014-01-17,195844.41
36084,"Oakland-Hayward-Berkeley, CA",2014-01-17,408369.84
36420,"Oklahoma City, OK",2014-01-17,120492.03
36540,"Omaha-Council Bluffs, NE-IA",2014-01-17,127265.68
36740,"Orlando-Kissimmee-Sanford, FL",2014-01-17,142162.91
37100,"Oxnard-Thousand Oaks-Ventura, CA",2014-01-17,456548.53
37340,"Palm Bay-Melbourne-Titusville, FL",2014-01-17,124694.8
37964,"Philadelphia, PA",2014-01-17,146779.61
38060,"Phoenix-Mesa-Scottsdale, AZ",2014-01-17,167993.58
38300,"Pittsburgh, PA",2014-01-17,158450.42
38900,"Portland-Vancouver-Hillsboro, OR-WA",2014-01-17,230850.47
39300,"Providence-Warwick, RI-MA",2014-01-17,259272.36
39580,"Raleigh, NC",2014-01-17,157349.94
40060,"Richmond, VA",2014-01-17,158292.89
40140,"Riverside-San Bernardino-Ontario, CA",2014-01-17,236832.58
40380,"Rochester, NY",2014-01-17,125773.63
40900,"Sacramento--Roseville--Arden-Arcade, CA",2014-01-17,251577.86
41180,"St. Louis, MO-IL",2014-01-17,120411.63
41620,"Salt Lake City, UT",2014-01-17,187104.47
41740,"San Diego-Carlsbad, CA",2014-01-17,442480.47
41884,"San Francisco-Redwood City-South San Francisco, CA",2014-01-17,787412.5
41940,"San Jose-Sunnyvale-Santa Clara, CA",2014-01-17,642868.44
42644,"Seattle-Bellevue-Everett, WA",2014-01-17,288775.63
43524,"Silver Spring-Frederick-Rockville, MD",2014-01-17,324267.28
45060,"Syracuse, NY",2014-01-17,136565.97
45104,"Tacoma-Lakewood, WA",2014-01-17,196459.09
45300,"Tampa-St. Petersburg-Clearwater, FL",2014-01-17,136314.44
45780,"Toledo, OH",2014-01-17,136314.44
46060,"Tucson, AZ",2014-01-17,154704.66
46140,"Tulsa, OK",2014-01-17,113750.83
46520,"Urban Honolulu, HI",2014-01-17,553443.56
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2014-01-17,265424.38
47664,"Warren-Troy-Farmington Hills, MI",2014-01-17,148959.59
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2014-01-17,303523.63
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2014-01-17,217909.44
48620,"Wichita, KS",2014-01-17,106103.09
48864,"Wilmington, DE-MD-NJ",2014-01-17,172276.69
49180,"Winston-Salem, NC",2014-01-17,134233.2
49340,"Worcester, MA-CT",2014-01-17,134233.2
